0.005000,0.544503
0.015000,0.942012
0.025000,0.876907
0.035000,1.552153
0.045000,0.836372
0.055000,1.307527
0.065000,1.079001
0.075000,0.461865
0.085000,0.635338
0.095000,0.216190
0.105000,-0.896792
0.115000,-0.832187
0.125000,-0.410431
0.135000,-0.991537
0.145000,-1.838916
0.155000,-1.955583
0.165000,-1.168650
0.175000,-1.728006
0.185000,-2.256216
0.195000,-2.050251
0.205000,-1.933812
0.215000,-1.331088
0.225000,-1.497456
0.235000,-1.973578
0.245000,-1.758839
0.255000,-1.560666
0.265000,-0.493419
0.275000,-0.560041
0.285000,-0.346819
0.295000,-1.012219
0.305000,-0.409208
0.315000,-0.114427
0.325000,0.956561
0.335000,0.653337
0.345000,1.062200
0.355000,0.595769
0.365000,0.648202
0.375000,1.136925
0.385000,1.451079
0.395000,2.407399
0.405000,1.838432
0.415000,2.418239
0.425000,1.769954
0.435000,1.628372
0.445000,2.052578
0.455000,2.251883
0.465000,2.972719
0.475000,2.698673
0.485000,2.557212
0.495000,2.429895
0.505000,1.364472
0.515000,2.004850
0.525000,1.851227
0.535000,1.875425
0.545000,2.828642
0.555000,2.162091
0.565000,1.743343
0.575000,1.643837
0.585000,0.677375
0.595000,0.723537
0.605000,0.836780
0.615000,0.485020
0.625000,0.980147
0.635000,0.981440
0.645000,0.206559
0.655000,0.180919
0.665000,-0.347639
0.675000,-1.378277
0.685000,-1.078747
0.695000,-0.917463
0.705000,-1.277179
0.715000,-0.674998
0.725000,-0.325827
0.735000,-1.293930
0.745000,-1.403544
0.755000,-1.707421
0.765000,-2.481004
0.775000,-2.704078
0.785000,-2.475332
0.795000,-2.771633
0.805000,-2.503712
0.815000,-1.696308
0.825000,-1.827606
0.835000,-2.337776
0.845000,-2.192689
0.855000,-2.541322
0.865000,-3.290713
0.875000,-3.632315
0.885000,-3.021994
0.895000,-2.813580
0.905000,-3.219165
0.915000,-2.182036
0.925000,-1.748374
0.935000,-2.088548
0.945000,-2.363930
0.955000,-1.916126
0.965000,-2.401563
0.975000,-2.992863
0.985000,-2.945243
0.995000,-2.039631
