0.000250,0.086775
0.000750,0.187867
0.001250,0.279204
0.001750,-0.172633
0.002250,-0.456116
0.002750,-0.188109
0.003250,-0.190443
0.003750,0.192952
0.004250,0.499059
0.004750,0.160860
0.005250,0.651176
0.005750,-0.117560
0.006250,-0.464933
0.006750,-0.454204
0.007250,0.024250
0.007750,0.459994
0.008250,0.109763
0.008750,0.154814
0.009250,0.492722
0.009750,-0.258267
0.010250,-0.600836
0.010750,-0.224396
0.011250,0.303900
0.011750,0.001599
0.012250,0.415389
0.012750,-0.188913
0.013250,0.411087
0.013750,1.925334
0.014250,-0.294322
0.014750,1.305236
0.015250,1.466350
0.015750,1.647631
0.016250,0.394277
0.016750,0.935086
0.017250,1.557419
0.017750,1.361332
0.018250,0.491573
0.018750,1.509840
0.019250,1.615045
0.019750,1.884044
0.020250,2.228625
0.020750,1.467230
0.021250,0.389249
0.021750,0.083759
0.022250,0.309276
0.022750,1.336347
0.023250,1.212164
0.023750,-1.266939
0.024250,-0.241125
0.024750,0.635563
0.025250,1.322748
0.025750,0.398256
0.026250,-0.860251
0.026750,3.634485
0.027250,0.615226
0.027750,1.281289
0.028250,1.398243
0.028750,0.522452
0.029250,2.037392
0.029750,0.905917
0.030250,1.029516
0.030750,1.206169
0.031250,0.978938
0.031750,1.638298
0.032250,0.889604
0.032750,0.738246
0.033250,0.409075
0.033750,1.070436
0.034250,1.173017
0.034750,2.936383
0.035250,1.908156
0.035750,1.571139
0.036250,0.425662
0.036750,1.865975
0.037250,0.147376
0.037750,1.268031
0.038250,0.652847
0.038750,1.009441
0.039250,2.195877
0.039750,1.052872
0.040250,-0.184670
0.040750,0.900507
0.041250,0.303033
0.041750,0.748461
0.042250,1.211647
0.042750,1.215243
0.043250,0.734299
0.043750,0.321733
0.044250,-0.249721
0.044750,1.962986
0.045250,-0.026711
0.045750,2.706365
0.046250,0.165803
0.046750,-0.031470
0.047250,1.622568
0.047750,0.567542
0.048250,-0.613061
0.048750,0.725957
0.049250,0.153546
0.049750,1.799294
0.050250,0.802764
0.050750,2.108211
0.051250,-1.265418
0.051750,1.484133
0.052250,-0.434893
0.052750,0.713268
0.053250,1.279036
0.053750,-0.432959
0.054250,0.600257
0.054750,1.970260
0.055250,1.562321
0.055750,1.704548
0.056250,0.969616
0.056750,3.201354
0.057250,1.788192
0.057750,2.076722
0.058250,0.198033
0.058750,2.219036
0.059250,2.765266
0.059750,2.538806
0.060250,1.350619
0.060750,1.653076
0.061250,2.169008
0.061750,-0.074060
0.062250,1.092650
0.062750,2.758777
0.063250,0.212202
0.063750,2.063071
0.064250,1.606002
0.064750,3.511550
0.065250,1.655311
0.065750,-1.859982
0.066250,1.271950
0.066750,3.111346
0.067250,1.863148
0.067750,2.119535
0.068250,1.146824
0.068750,1.181777
0.069250,1.075707
0.069750,1.213512
0.070250,-1.461944
0.070750,1.853850
0.071250,-0.719405
0.071750,1.300394
0.072250,-0.216556
0.072750,1.510142
0.073250,-3.596616
0.073750,1.907043
0.074250,-0.787265
0.074750,-1.033816
0.075250,2.164537
0.075750,1.811048
0.076250,0.374926
0.076750,1.585256
0.077250,0.835438
0.077750,2.671147
0.078250,0.535082
0.078750,1.465095
0.079250,0.553929
0.079750,2.219538
0.080250,0.952678
0.080750,0.145773
0.081250,-1.820537
0.081750,0.310969
0.082250,-1.242264
0.082750,0.064956
0.083250,1.777102
0.083750,0.757809
0.084250,3.797233
0.084750,-0.603292
0.085250,1.036923
0.085750,1.991774
0.086250,0.573691
0.086750,-0.201399
0.087250,1.622553
0.087750,0.954181
0.088250,0.334647
0.088750,0.855196
0.089250,2.025278
0.089750,4.924081
0.090250,-0.247488
0.090750,0.713798
0.091250,-0.091981
0.091750,3.466496
0.092250,1.568531
0.092750,1.089751
0.093250,-0.592622
0.093750,1.106334
0.094250,2.680777
0.094750,0.439723
0.095250,-0.222463
0.095750,1.487520
0.096250,2.555609
0.096750,0.098193
0.097250,0.804072
0.097750,2.227008
0.098250,0.858323
0.098750,0.228927
0.099250,-0.084287
0.099750,0.898236
0.100250,-2.804808
0.100750,-2.177728
0.101250,2.004638
0.101750,-2.603094
0.102250,-0.701932
0.102750,0.760655
0.103250,-1.010595
0.103750,-2.048324
0.104250,-0.492830
0.104750,1.296897
0.105250,0.453307
0.105750,1.455920
0.106250,1.466211
0.106750,-0.916149
0.107250,-0.035705
0.107750,0.105039
0.108250,0.669945
0.108750,0.626736
0.109250,1.291246
0.109750,0.436127
0.110250,0.917108
0.110750,0.787114
0.111250,1.757200
0.111750,-0.968747
0.112250,0.634359
0.112750,-1.420911
0.113250,-1.904946
0.113750,0.591284
0.114250,-0.703540
0.114750,1.520658
0.115250,0.960067
0.115750,-1.135129
0.116250,1.477384
0.116750,-2.038849
0.117250,-0.455209
0.117750,-0.231647
0.118250,0.564234
0.118750,0.171833
0.119250,-0.373587
0.119750,3.008773
0.120250,2.907202
0.120750,-0.800510
0.121250,1.663508
0.121750,0.537775
0.122250,1.019123
0.122750,1.420406
0.123250,-1.723039
0.123750,-1.076509
0.124250,3.284065
0.124750,2.934610
0.125250,0.605373
0.125750,1.038489
0.126250,-1.000517
0.126750,0.877998
0.127250,-0.196382
0.127750,-1.171593
0.128250,-0.268979
0.128750,-1.556884
0.129250,0.164827
0.129750,2.750724
0.130250,0.156864
0.130750,-1.357032
0.131250,-2.704095
0.131750,0.669856
0.132250,0.565715
0.132750,1.184436
0.133250,4.123067
0.133750,-1.736397
0.134250,3.795701
0.134750,0.702410
0.135250,-1.250047
0.135750,-0.934591
0.136250,-1.751017
0.136750,0.027123
0.137250,-1.208381
0.137750,-1.442303
0.138250,-0.402796
0.138750,-2.693854
0.139250,-0.875689
0.139750,0.537386
0.140250,-1.402406
0.140750,-1.303380
0.141250,-0.428291
0.141750,-1.495000
0.142250,-2.571743
0.142750,-1.299344
0.143250,-0.796113
0.143750,-0.872883
0.144250,0.845057
0.144750,-2.140670
0.145250,-0.801741
0.145750,-2.694769
0.146250,-2.551311
0.146750,-0.748980
0.147250,2.102688
0.147750,0.314161
0.148250,-1.134231
0.148750,0.931394
