0.000004,0.004209
0.000011,-0.006401
0.000019,-0.005222
0.000027,-0.024255
0.000034,0.000600
0.000042,-0.008223
0.000050,-0.004896
0.000057,0.013886
0.000065,0.027233
0.000072,0.028516
0.000080,0.014643
0.000088,0.027235
0.000095,0.061849
0.000103,0.057057
0.000111,0.065855
0.000118,0.039291
0.000126,0.064718
0.000134,0.069614
0.000141,0.105944
0.000149,0.101618
0.000156,0.113443
0.000164,0.097544
0.000172,0.100010
0.000179,0.120452
0.000187,0.136970
0.000195,0.173720
0.000202,0.174089
0.000210,0.168003
0.000217,0.169908
0.000225,0.140871
0.000233,0.159197
0.000240,0.173769
0.000248,0.177049
0.000256,0.202710
0.000263,0.197448
0.000271,0.189107
0.000278,0.185354
0.000286,0.162616
0.000294,0.145907
0.000301,0.159290
0.000309,0.168282
0.000317,0.175004
0.000324,0.208984
0.000332,0.204647
0.000340,0.181577
0.000347,0.189762
0.000355,0.180606
0.000362,0.144602
0.000370,0.149454
0.000378,0.163289
0.000385,0.168959
0.000393,0.165707
0.000401,0.194889
0.000408,0.200588
0.000416,0.191362
0.000423,0.177856
0.000431,0.186115
0.000439,0.156585
0.000446,0.133125
0.000454,0.127034
0.000462,0.135375
0.000469,0.137603
0.000477,0.129352
0.000484,0.138671
0.000492,0.164479
0.000500,0.164204
0.000507,0.138790
0.000515,0.124167
0.000523,0.127541
0.000530,0.100258
0.000538,0.073339
0.000546,0.069669
0.000553,0.086793
0.000561,0.077475
0.000568,0.067488
0.000576,0.085153
0.000584,0.112619
0.000591,0.120516
0.000599,0.110376
0.000607,0.097908
0.000614,0.101143
0.000622,0.107242
0.000629,0.087297
0.000637,0.059936
0.000645,0.058148
0.000652,0.070620
0.000660,0.075438
0.000668,0.076853
0.000675,0.081265
0.000683,0.098843
0.000690,0.125995
0.000698,0.131932
0.000706,0.121387
0.000713,0.118265
0.000721,0.124148
0.000729,0.118184
0.000736,0.091558
0.000744,0.062387
0.000751,0.062596
0.000759,0.078774
0.000767,0.097377
0.000774,0.090969
0.000782,0.083492
0.000790,0.095149
0.000797,0.122795
0.000805,0.147010
0.000813,0.133553
0.000820,0.112905
0.000828,0.120473
0.000835,0.121533
0.000843,0.114709
0.000851,0.094167
0.000858,0.077969
0.000866,0.061281
0.000874,0.061428
0.000881,0.088098
0.000889,0.090665
0.000896,0.086301
0.000904,0.093137
0.000912,0.112947
0.000919,0.124888
0.000927,0.148045
0.000935,0.149050
0.000942,0.128013
0.000950,0.132166
0.000957,0.123869
0.000965,0.139889
0.000973,0.132762
0.000980,0.102743
0.000988,0.089782
0.000996,0.089000
0.001003,0.110861
0.001011,0.125829
0.001019,0.112549
0.001026,0.128988
0.001034,0.127747
0.001041,0.152840
0.001049,0.170908
0.001057,0.189798
0.001064,0.183513
0.001072,0.169640
0.001080,0.158182
0.001087,0.163738
0.001095,0.172326
0.001102,0.154273
0.001110,0.138073
0.001118,0.108401
0.001125,0.103753
0.001133,0.100569
0.001141,0.122831
0.001148,0.130033
0.001156,0.120017
0.001163,0.119061
0.001171,0.119356
0.001179,0.136502
0.001186,0.152881
0.001194,0.175274
0.001202,0.157551
0.001209,0.152567
0.001217,0.127874
0.001225,0.130201
0.001232,0.124938
0.001240,0.124041
0.001247,0.110989
0.001255,0.076176
0.001263,0.068036
0.001270,0.055897
0.001278,0.048734
0.001286,0.074404
0.001293,0.066668
0.001301,0.074465
0.001308,0.061116
0.001316,0.065632
0.001324,0.082374
0.001331,0.092941
0.001339,0.111877
0.001347,0.106723
0.001354,0.093632
0.001362,0.084566
0.001369,0.077124
0.001377,0.072032
0.001385,0.083070
0.001392,0.064433
0.001400,0.045006
0.001408,0.025966
0.001415,0.003585
0.001423,0.003903
0.001431,0.017030
0.001438,0.031963
0.001446,0.022278
0.001453,0.028988
0.001461,0.022445
0.001469,0.012144
0.001476,0.034958
0.001484,0.058412
0.001492,0.063722
0.001499,0.071767
0.001507,0.070188
0.001514,0.043991
0.001522,0.033132
0.001530,0.032440
0.001537,0.031062
0.001545,0.024536
0.001553,0.006048
0.001560,0.004855
0.001568,-0.035787
0.001575,-0.057778
0.001583,-0.054804
0.001591,-0.047786
0.001598,-0.032239
0.001606,-0.052568
0.001614,-0.044217
0.001621,-0.043521
0.001629,-0.056947
0.001637,-0.052713
0.001644,-0.041865
0.001652,-0.005209
0.001659,-0.011139
0.001667,-0.028424
0.001675,-0.033661
0.001682,-0.055324
0.001690,-0.054498
0.001698,-0.066292
0.001705,-0.071424
0.001713,-0.074636
0.001720,-0.089505
0.001728,-0.108066
0.001736,-0.144725
0.001743,-0.156866
0.001751,-0.158566
0.001759,-0.141281
0.001766,-0.131422
0.001774,-0.137543
0.001781,-0.145369
0.001789,-0.151366
0.001797,-0.146362
0.001804,-0.135991
0.001812,-0.121817
0.001820,-0.112571
0.001827,-0.094085
0.001835,-0.093888
0.001842,-0.093032
0.001850,-0.107022
0.001858,-0.126528
0.001865,-0.128458
0.001873,-0.135525
0.001881,-0.123634
0.001888,-0.121532
0.001896,-0.131123
0.001904,-0.150445
0.001911,-0.180110
0.001919,-0.196941
0.001926,-0.192454
0.001934,-0.180591
0.001942,-0.160235
0.001949,-0.143519
0.001957,-0.153418
0.001965,-0.144409
0.001972,-0.163035
0.001980,-0.154038
0.001987,-0.132836
0.001995,-0.118205
0.002003,-0.081820
0.002010,-0.071832
0.002018,-0.072699
0.002026,-0.080519
0.002033,-0.095590
0.002041,-0.115037
0.002048,-0.103842
0.002056,-0.109855
0.002064,-0.096592
0.002071,-0.095286
0.002079,-0.099619
0.002087,-0.122565
0.002094,-0.142300
0.002102,-0.155654
0.002110,-0.156160
0.002117,-0.161685
0.002125,-0.142280
0.002132,-0.128054
0.002140,-0.129795
0.002148,-0.125748
0.002155,-0.123970
0.002163,-0.117314
0.002171,-0.102573
0.002178,-0.091017
0.002186,-0.075340
0.002193,-0.049418
0.002201,-0.050627
0.002209,-0.054026
0.002216,-0.068409
0.002224,-0.083702
0.002232,-0.091115
0.002239,-0.078135
0.002247,-0.082996
0.002254,-0.068650
0.002262,-0.079308
0.002270,-0.082449
0.002277,-0.098098
0.002285,-0.107083
0.002293,-0.128033
0.002300,-0.119565
0.002308,-0.124300
0.002316,-0.105891
0.002323,-0.093634
0.002331,-0.083941
0.002338,-0.085032
0.002346,-0.077881
0.002354,-0.085425
0.002361,-0.078941
0.002369,-0.064167
0.002377,-0.047373
0.002384,-0.025656
0.002392,-0.001803
0.002399,-0.001175
0.002407,0.000072
0.002415,-0.003905
0.002422,-0.017965
0.002430,-0.016100
0.002438,-0.014091
0.002445,-0.011714
0.002453,-0.004053
0.002460,0.006115
0.002468,-0.008356
0.002476,-0.008478
0.002483,-0.027768
0.002491,-0.040968
0.002499,-0.047720
0.002506,-0.036913
0.002514,-0.036982
0.002522,-0.013506
0.002529,-0.001242
0.002537,0.007471
0.002544,0.006498
0.002552,0.014146
0.002560,0.006494
0.002567,0.020908
0.002575,0.037723
0.002583,0.056188
0.002590,0.081455
0.002598,0.097956
0.002605,0.102020
0.002613,0.099962
0.002621,0.104659
0.002628,0.089050
0.002636,0.093181
0.002644,0.095356
0.002651,0.101418
0.002659,0.104372
0.002666,0.116427
0.002674,0.104603
0.002682,0.091661
0.002689,0.080017
0.002697,0.057365
0.002705,0.047810
0.002712,0.049743
0.002720,0.061082
0.002728,0.068681
0.002735,0.093241
0.002743,0.090364
0.002750,0.090121
0.002758,0.083594
0.002766,0.081951
0.002773,0.076438
0.002781,0.086352
0.002789,0.103030
0.002796,0.109490
0.002804,0.134231
0.002811,0.150383
0.002819,0.163392
0.002827,0.158486
0.002834,0.160996
0.002842,0.139578
0.002850,0.129736
0.002857,0.135429
0.002865,0.134831
0.002872,0.139744
0.002880,0.135819
0.002888,0.135073
0.002895,0.109982
0.002903,0.105056
0.002911,0.082118
0.002918,0.054085
0.002926,0.049024
0.002934,0.053078
0.002941,0.065213
0.002949,0.071373
0.002956,0.093147
0.002964,0.092787
0.002972,0.103648
0.002979,0.102823
0.002987,0.091062
0.002995,0.089243
0.003002,0.092771
0.003010,0.110758
0.003017,0.114439
0.003025,0.146023
0.003033,0.169869
0.003040,0.175066
0.003048,0.173228
0.003056,0.172548
0.003063,0.167960
0.003071,0.139028
0.003078,0.144178
0.003086,0.143212
0.003094,0.138169
0.003101,0.144738
0.003109,0.156818
0.003117,0.153592
0.003124,0.130952
0.003132,0.134286
0.003139,0.110707
0.003147,0.083208
0.003155,0.084132
0.003162,0.083336
0.003170,0.086887
0.003178,0.101316
0.003185,0.129685
0.003193,0.129959
0.003201,0.133200
0.003208,0.138575
0.003216,0.120136
0.003223,0.122190
0.003231,0.120873
0.003239,0.141215
0.003246,0.167065
0.003254,0.185381
0.003262,0.212671
0.003269,0.216911
0.003277,0.212400
0.003284,0.203394
0.003292,0.190354
0.003300,0.173249
0.003307,0.174419
0.003315,0.184476
0.003323,0.181267
0.003330,0.186171
0.003338,0.184091
0.003345,0.179453
0.003353,0.166129
0.003361,0.151560
0.003368,0.151982
0.003376,0.126821
0.003384,0.115259
0.003391,0.105333
0.003399,0.098254
0.003407,0.105340
0.003414,0.117953
0.003422,0.142776
0.003429,0.147032
0.003437,0.145798
0.003445,0.142410
0.003452,0.132488
0.003460,0.122687
0.003468,0.135492
0.003475,0.151941
0.003483,0.169042
0.003490,0.177243
0.003498,0.192210
0.003506,0.205309
0.003513,0.193854
0.003521,0.212204
0.003529,0.200123
0.003536,0.197190
0.003544,0.171914
0.003551,0.163046
0.003559,0.162974
0.003567,0.159133
0.003574,0.169280
0.003582,0.181518
0.003590,0.165054
0.003597,0.152001
0.003605,0.125943
0.003613,0.122947
0.003620,0.106263
0.003628,0.094368
0.003635,0.094092
0.003643,0.085933
0.003651,0.084349
0.003658,0.107361
0.003666,0.120992
0.003674,0.136257
0.003681,0.118348
0.003689,0.119697
0.003696,0.117130
0.003704,0.116049
0.003712,0.127927
0.003719,0.143876
0.003727,0.144875
0.003735,0.161172
0.003742,0.177375
0.003750,0.211278
0.003757,0.221780
0.003765,0.208205
0.003773,0.210436
0.003780,0.189565
0.003788,0.194909
0.003796,0.188341
0.003803,0.190440
0.003811,0.188867
0.003819,0.181487
0.003826,0.198770
0.003834,0.215139
0.003841,0.209764
0.003849,0.190243
0.003857,0.174106
0.003864,0.163661
0.003872,0.159495
0.003880,0.146465
0.003887,0.141559
0.003895,0.145290
0.003902,0.147173
0.003910,0.177649
0.003918,0.202823
0.003925,0.197275
0.003933,0.202759
0.003941,0.199718
0.003948,0.219039
0.003956,0.223738
0.003963,0.203200
0.003971,0.219814
0.003979,0.235500
0.003986,0.257867
0.003994,0.287105
0.004002,0.290654
0.004009,0.312403
0.004017,0.324037
0.004025,0.323838
0.004032,0.336108
0.004040,0.307977
0.004047,0.291626
0.004055,0.309370
0.004063,0.309569
0.004070,0.309339
0.004078,0.305191
0.004086,0.303997
0.004093,0.330411
0.004101,0.327043
0.004108,0.302393
0.004116,0.295551
0.004124,0.290198
0.004131,0.280508
0.004139,0.263646
0.004147,0.252232
0.004154,0.258219
0.004162,0.271921
0.004169,0.288504
0.004177,0.294916
0.004185,0.297838
0.004192,0.319943
0.004200,0.324472
0.004208,0.320147
0.004215,0.324426
0.004223,0.313971
0.004230,0.326397
0.004238,0.355529
0.004246,0.350636
0.004253,0.360226
0.004261,0.401785
0.004269,0.421736
0.004276,0.421426
0.004284,0.415493
0.004292,0.425148
0.004299,0.436723
0.004307,0.415210
0.004314,0.398357
0.004322,0.409492
0.004330,0.412081
0.004337,0.411833
0.004345,0.412589
0.004353,0.413040
0.004360,0.433608
0.004368,0.433614
0.004375,0.408712
0.004383,0.400228
0.004391,0.397777
0.004398,0.384026
0.004406,0.364732
0.004414,0.352106
0.004421,0.369991
0.004429,0.386372
0.004436,0.375230
0.004444,0.391677
